"","TeamID","Week","Year.x","GID","Name","Pos","Team.x","h.a","Oppt","FD.points","FD.salary","Team.y","Rk.x","G.x","Pts.G.x","TotPts.x","Att.x","Att.G.x","Yds.x","Avg.x","Yds.G.x","TD.x","Lng.x","X1st.x","X1st..x","X20..x","X40..x","FUM.x","Rk.y","G.y","Pts.G.y","TotPts.y","Comp","Att.y","Pct","Att.G.y","Yds.y","Avg.y","Yds.G.y","TD.y","Int","X1st.y","X1st..y","Lng.y","X20..y","X40..y","Sck","Rate","k","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost","Year.y","Rk"
"195",10,3,2016,5455,"Boyd, Tyler","WR","CIN","t","den","6.099999905","5700","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"196",10,3,2016,5455,"Boyd, Tyler","WR","CIN","t","den","6.099999905","5700","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"197",10,3,2016,2889,"Bernard, Giovani","RB","CIN","t","den","12.10000038","5700","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"198",10,3,2016,2889,"Bernard, Giovani","RB","CIN","t","den","12.10000038","5700","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"199",10,3,2016,3946,"LaFell, Brandon","WR","CIN","t","den","8.25","5600","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"200",10,3,2016,3946,"LaFell, Brandon","WR","CIN","t","den","8.25","5600","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"201",10,3,2016,4652,"Kroft, Tyler","TE","CIN","t","den","5","4800","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"202",10,3,2016,4652,"Kroft, Tyler","TE","CIN","t","den","5","4800","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"203",10,3,2016,4656,"Uzomah, C.J.","TE","CIN","t","den","4.650000095","4700","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"204",10,3,2016,4656,"Uzomah, C.J.","TE","CIN","t","den","4.650000095","4700","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"205",10,3,2016,6093,"Nugent, Mike","K","CIN","t","den","11","4600","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"206",10,3,2016,6093,"Nugent, Mike","K","CIN","t","den","11","4600","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"207",10,3,2016,2890,"Burkhead, Rex","RB","CIN","t","den","1.566666603","4500","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"208",10,3,2016,2890,"Burkhead, Rex","RB","CIN","t","den","1.566666603","4500","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"209",10,3,2016,5480,"Erickson, Alex","WR","CIN","t","den","1.25","4500","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"210",10,3,2016,5480,"Erickson, Alex","WR","CIN","t","den","1.25","4500","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"211",10,3,2016,2978,"Hewitt, Ryan","RB","CIN","t","den","1.544444402","4500","Denver Broncos",3,16,18.5,296,408,25.5,"1,337",3.3,83.6,10,"48T",81,19.9,5,1,4,1,16,18.5,296,344,573,60,35.8,"3,193",6.2,199.6,19,14,162,28.3,"80T",41,5,52,78.8,1,16,"18,5",296,"1,033",283.1,4.4,18.1,80,227,35,5,14,36,104,"773","30:37",27,13,2016,NA
"212",10,3,2016,2978,"Hewitt, Ryan","RB","CIN","t","den","1.544444402","4500","Denver Broncos",24,2,20,40,53,26.5,"240",4.5,120,2,"21",12,22.6,2,0,0,2,2,20,40,39,73,53.4,36.5,"346",5.4,173,2,2,23,31.5,"30",2,0,8,66.6,NA,2,"20",40,"134",293,4.4,20,15,29,52,1,1,100,16,"179","30:49",1,1,NA,6
"213",11,3,2016,1252,"Rodgers, Aaron","QB","GB","t","det","20.98999977","8900","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"214",11,3,2016,1252,"Rodgers, Aaron","QB","GB","t","det","20.98999977","8900","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"215",11,3,2016,3751,"Nelson, Jordy","WR","GB","t","det","14","8300","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"216",11,3,2016,3751,"Nelson, Jordy","WR","GB","t","det","14","8300","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"217",11,3,2016,2896,"Lacy, Eddie","RB","GB","t","det","6.650000095","7300","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"218",11,3,2016,2896,"Lacy, Eddie","RB","GB","t","det","6.650000095","7300","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"219",11,3,2016,5125,"Cobb, Randall","WR","GB","t","det","8.300000191","7100","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"220",11,3,2016,5125,"Cobb, Randall","WR","GB","t","det","8.300000191","7100","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"221",11,3,2016,5263,"Adams, Davante","WR","GB","t","det","7.300000191","5700","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"222",11,3,2016,5263,"Adams, Davante","WR","GB","t","det","7.300000191","5700","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"223",11,3,2016,2777,"Starks, James","RB","GB","t","det","2.099999905","5100","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"224",11,3,2016,2777,"Starks, James","RB","GB","t","det","2.099999905","5100","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"225",11,3,2016,4437,"Cook, Jared","TE","GB","t","det","3.150000095","5000","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"226",11,3,2016,4437,"Cook, Jared","TE","GB","t","det","3.150000095","5000","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"227",11,3,2016,5351,"Janis, Jeff","WR","GB","t","det","0.988888847","4800","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"228",11,3,2016,5351,"Janis, Jeff","WR","GB","t","det","0.988888847","4800","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"229",11,3,2016,6104,"Crosby, Mason","K","GB","t","det","5.5","4700","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"230",11,3,2016,6104,"Crosby, Mason","K","GB","t","det","5.5","4700","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"231",11,3,2016,4629,"Rodgers, Richard","TE","GB","t","det","3.099999905","4600","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"232",11,3,2016,4629,"Rodgers, Richard","TE","GB","t","det","3.099999905","4600","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"233",11,3,2016,5498,"Davis, Trevor","WR","GB","t","det","0","4500","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"234",11,3,2016,5498,"Davis, Trevor","WR","GB","t","det","0","4500","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"235",11,3,2016,4654,"Backman, Kennard","TE","GB","t","det","0","4500","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"236",11,3,2016,4654,"Backman, Kennard","TE","GB","t","det","0","4500","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"237",11,3,2016,5350,"Abbrederis, Jared","WR","GB","t","det","1.299999952","4500","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"238",11,3,2016,5350,"Abbrederis, Jared","WR","GB","t","det","1.299999952","4500","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"239",11,3,2016,4628,"Perillo, Justin","TE","GB","t","det","3.616666794","4500","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"240",11,3,2016,4628,"Perillo, Justin","TE","GB","t","det","3.616666794","4500","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"241",11,3,2016,5406,"Ripkowski, Aaron","RB","GB","t","det","1.149999976","4500","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"242",11,3,2016,5406,"Ripkowski, Aaron","RB","GB","t","det","1.149999976","4500","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"243",11,3,2016,5392,"Montgomery, Ty","WR","GB","t","det","0","4500","Detroit Lions",19,16,25,400,428,26.8,"1,808",4.2,113,18,"75",96,22.4,14,5,7,14,16,25,400,360,528,68.2,33,"3,786",7.7,236.6,27,9,191,36.2,"61T",59,11,43,100.9,18,16,"25",400,"999",349.6,5.6,19.9,82,200,41,5,8,62,96,"785","29:17",24,9,2016,NA
"244",11,3,2016,5392,"Montgomery, Ty","WR","GB","t","det","0","4500","Detroit Lions",20,2,25.5,51,43,21.5,"221",5.1,110.5,0,"67",13,30.2,1,1,0,23,2,25.5,51,56,80,70,40,"592",7.8,296,6,1,28,35,"51",8,1,5,112.7,NA,2,"25.5",51,"128",406.5,6.4,23.5,14,28,50,1,1,100,17,"128","30:08",1,0,NA,26
"245",15,3,2016,1302,"Flacco, Joe","QB","BAL","t","jac","15.10000038","7600","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"246",15,3,2016,1302,"Flacco, Joe","QB","BAL","t","jac","15.10000038","7600","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"247",15,3,2016,3809,"Wallace, Mike","WR","BAL","t","jac","17.89999962","6500","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"248",15,3,2016,3809,"Wallace, Mike","WR","BAL","t","jac","17.89999962","6500","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"249",15,3,2016,2642,"Forsett, Justin","RB","BAL","t","jac","6.349999905","6500","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"250",15,3,2016,2642,"Forsett, Justin","RB","BAL","t","jac","6.349999905","6500","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"251",15,3,2016,1401,"Mallett, Ryan","QB","BAL","t","jac","10.99142892","6000","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"252",15,3,2016,1401,"Mallett, Ryan","QB","BAL","t","jac","10.99142892","6000","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"253",15,3,2016,5275,"Aiken, Kamar","WR","BAL","t","jac","1.200000048","5600","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"254",15,3,2016,5275,"Aiken, Kamar","WR","BAL","t","jac","1.200000048","5600","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"255",15,3,2016,2929,"West, Terrance","RB","BAL","t","jac","5.5","5200","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"256",15,3,2016,2929,"West, Terrance","RB","BAL","t","jac","5.5","5200","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"257",15,3,2016,5379,"Perriman, Breshad","WR","BAL","t","jac","4.099999905","5100","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"258",15,3,2016,5379,"Perriman, Breshad","WR","BAL","t","jac","4.099999905","5100","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"259",15,3,2016,4516,"Pitta, Dennis","TE","BAL","t","jac","10.05000019","5000","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
"260",15,3,2016,4516,"Pitta, Dennis","TE","BAL","t","jac","10.05000019","5000","Jacksonville Jaguars",26,2,32.5,65,60,30,"245",4.1,122.5,2,"28",16,26.7,3,0,0,8,2,32.5,65,37,59,62.7,29.5,"406",7.1,203,6,0,20,33.9,"45T",6,3,4,117.8,NA,2,"32.5",65,"123",325.5,5.3,21.5,14,27,52,1,1,100,8,"47","31:44",2,1,NA,12
"261",15,3,2016,6206,"Tucker, Justin","K","BAL","t","jac","12","4800","Jacksonville Jaguars",15,16,28,448,464,29,"1,709",3.7,106.8,15,"87T",102,22,12,1,4,29,16,28,448,390,602,64.8,37.6,"4,291",7.5,268.2,29,9,222,36.9,"71T",54,10,36,97.2,24,16,"28",448,"1,102",375,5.4,22.6,105,227,46,6,12,50,114,"989","32:47",16,9,2016,NA
