"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16405-21957","WR","Kendall","Wright","7.85","10","5000","OAK@TEN","TEN","OAK","Q","Hamstring","",""
"16405-28163","QB","Connor","Cook","0","0","5000","OAK@TEN","OAK","TEN","","","",""
"16405-70464","QB","Josh","Woodrum","0","0","5000","SD@IND","IND","SD","","","",""
"16405-47772","QB","Brandon","Doughty","0","0","5000","CLE@MIA","MIA","CLE","","","",""
"16405-43956","QB","David","Fales","0","0","5000","BAL@JAC","BAL","JAC","","","",""
"16405-26355","QB","Logan","Thomas","0","0","5000","WAS@NYG","NYG","WAS","","","",""
"16405-33137","WR","Justin","Hardy","3.9000000953674316","2","5000","ATL@NO","ATL","NO","Q","Shoulder","",""
"16405-41732","QB","Christian","Hackenberg","0","0","5000","NYJ@KC","NYJ","KC","","","",""
"16405-29605","QB","Matt","Barkley","0","0","5000","CHI@DAL","CHI","DAL","","","",""
"16405-45797","QB","Garrett","Grayson","0","1","5000","ATL@NO","NO","ATL","","","",""
"16405-26141","QB","Ryan","Nassib","6.71999979019165","1","5000","WAS@NYG","NYG","WAS","","","",""
"16405-29445","QB","Sean","Mannion","1.2400000095367432","1","5000","LA@TB","LA","TB","","","",""
"16405-53331","QB","Taylor","Heinicke","0","0","5000","MIN@CAR","MIN","CAR","O","Ankle","",""
"16405-54705","QB","Dustin","Vaughan","0","0","5000","PIT@PHI","PIT","PHI","","","",""
"16405-28515","QB","Cardale","Jones","0","0","5000","ARI@BUF","BUF","ARI","Q","Shoulder","",""
"16405-6373","QB","Derek","Anderson","0.41333333651224774","3","5000","MIN@CAR","CAR","MIN","","","",""
"16405-32366","QB","Jameill","Showers","0","0","5000","CHI@DAL","DAL","CHI","","","",""
"16405-30237","RB","Mike","Gillislee","4.199999809265137","2","5000","ARI@BUF","BUF","ARI","","","",""
"16405-30253","QB","Jeff","Driskel","0","0","5000","DEN@CIN","CIN","DEN","","","",""
"16405-26483","QB","Geno","Smith","21","1","5000","NYJ@KC","NYJ","KC","","","",""
"16405-31421","QB","Zach","Mettenberger","7.028571537562779","7","5000","PIT@PHI","PIT","PHI","","","",""
"16405-25775","TE","Clive","Walford","9","2","5000","OAK@TEN","OAK","TEN","","","",""
"16405-8071","QB","Dan","Orlovsky","5.519999980926514","2","5000","DET@GB","DET","GB","","","",""
"16405-44500","QB","Keith","Wenning","0","0","5000","DEN@CIN","CIN","DEN","","","",""
"16405-12553","D","Carolina","Panthers","11","2","5000","MIN@CAR","CAR","MIN","","","",""
"16405-24755","WR","Jamison","Crowder","10.850000381469727","2","5000","WAS@NYG","WAS","NYG","","","",""
"16405-33714","K","Cairo","Santos","12.5","2","5000","NYJ@KC","KC","NYJ","","","",""
"16405-14696","QB","Scott","Tolzien","-0.07000000029802322","2","5000","SD@IND","IND","SD","","","",""
"16405-27801","QB","Nate","Sudfeld","0","0","5000","WAS@NYG","WAS","NYG","","","",""
"16405-33702","QB","Ryan","Griffin","0","0","5000","LA@TB","TB","LA","","","",""
"16405-8023","QB","Josh","Johnson","0","0","5000","WAS@NYG","NYG","WAS","","","",""
"16405-26877","QB","Jake","Heaps","0","0","5000","SF@SEA","SEA","SF","","","",""
"16405-31170","QB","Brandon","Allen","0","0","5000","BAL@JAC","JAC","BAL","","","",""
"16405-8051","QB","Luke","McCown","6.199999809265137","2","5000","ATL@NO","NO","ATL","","","",""
"16405-70127","QB","Griffin","Neal","0","0","5000","ATL@NO","NO","ATL","","","",""
"16405-31798","QB","Bryce","Petty","0","0","5000","NYJ@KC","NYJ","KC","Q","Shoulder","",""
"16405-39859","TE","Jack","Doyle","11.350000381469727","2","5000","SD@IND","IND","SD","","","",""
"16405-30788","QB","Tyler","Bray","0","0","5000","NYJ@KC","KC","NYJ","","","",""
"16405-7919","QB","Kellen","Clemens","-0.10000000149011612","1","5000","SD@IND","SD","IND","","","",""
"16405-27982","QB","Jake","Rudock","0","0","5000","DET@GB","DET","GB","","","",""
"16405-29915","QB","Brett","Hundley","0","0","5000","DET@GB","GB","DET","","","",""
"16405-11532","TE","Dennis","Pitta","10.050000190734863","2","5000","BAL@JAC","BAL","JAC","","","",""
"16405-7761","TE","Jared","Cook","3.1500000953674316","2","5000","DET@GB","GB","DET","","","",""
"16405-6687","QB","Mark","Sanchez","12.28000005086263","3","5000","CHI@DAL","DAL","CHI","","","",""
"16405-6681","WR","Andre","Johnson","5.949999809265137","2","5000","OAK@TEN","TEN","OAK","","","",""
"16405-7744","QB","Drew","Stanton","0.4399999976158142","1","5000","ARI@BUF","ARI","BUF","","","",""
"16405-24949","QB","EJ","Manuel","0.6000000238418579","1","5000","ARI@BUF","BUF","ARI","","","",""
"16405-27134","WR","Dorial","Green-Beckham","2.5999999046325684","2","5000","PIT@PHI","PHI","PIT","","","",""
"16405-11615","QB","Joe","Webb","-0.020000000298023225","5","5000","MIN@CAR","CAR","MIN","","","",""
"16405-14362","TE","Charles","Clay","5.099999904632568","2","5000","ARI@BUF","BUF","ARI","Q","Knee","",""
"16405-34459","QB","B.J.","Daniels","0.9200000166893005","4","5000","CHI@DAL","CHI","DAL","","","",""
"16405-14349","WR","Jeremy","Kerley","7","2","5000","SF@SEA","SF","SEA","","","",""
"16405-32564","WR","Josh","Doctson","3.799999952316284","2","4900","WAS@NYG","WAS","NYG","Q","Achilles","",""
